label,repeat,method,positive_count,train_positive,train_negative,contaminated_positive,eval_positive,eval_negative,roc_auc,average_precision,eval_positive_mean_score
Pinnacle,95,Oracle,11,8,20,3,3,15,0.8666666666666667,0.6428571428571428,0.5202979445457458
Pinnacle,96,PN,11,5,23,3,3,15,1.0,1.0,0.5209550857543945
Pinnacle,96,Ignore,11,5,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5327607989311218
Pinnacle,96,Oracle,11,8,20,3,3,15,0.8444444444444446,0.6095238095238096,0.5411880016326904
Pinnacle,97,PN,11,5,23,3,3,15,0.8444444444444446,0.6095238095238096,0.5451527237892151
Pinnacle,97,Ignore,11,5,20,3,3,15,0.9111111111111112,0.8095238095238095,0.5521094799041748
Pinnacle,97,Oracle,11,8,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5640029907226562
Pinnacle,98,PN,11,5,23,3,3,15,0.8,0.5694444444444444,0.5129919648170471
Pinnacle,98,Ignore,11,5,20,3,3,15,0.8222222222222223,0.5873015873015872,0.5204842686653137
Pinnacle,98,Oracle,11,8,20,3,3,15,0.9111111111111112,0.7222222222222222,0.5373396873474121
Pinnacle,99,PN,11,5,23,3,3,15,0.7111111111111111,0.5277777777777778,0.49763402342796326
Pinnacle,99,Ignore,11,5,20,3,3,15,0.7555555555555555,0.5833333333333333,0.5111866593360901
Pinnacle,99,Oracle,11,8,20,3,3,15,0.8,0.6464646464646464,0.5258209705352783
Pointed Arch Window,0,PN,11,5,23,3,3,15,0.888888888888889,0.6666666666666667,0.5175177454948425
Pointed Arch Window,0,Ignore,11,5,20,3,3,15,0.9111111111111111,0.7,0.521539032459259
Pointed Arch Window,0,Oracle,11,8,20,3,3,15,0.9555555555555556,0.8055555555555556,0.5387524962425232
Pointed Arch Window,1,PN,11,5,23,3,3,15,0.6666666666666666,0.34090909090909094,0.5014757513999939
Pointed Arch Window,1,Ignore,11,5,20,3,3,15,0.7333333333333334,0.3909090909090909,0.506107747554779
Pointed Arch Window,1,Oracle,11,8,20,3,3,15,0.6888888888888889,0.3277777777777778,0.5166419148445129
Pointed Arch Window,2,PN,11,5,23,3,3,15,0.7555555555555555,0.5575757575757576,0.4990522861480713
Pointed Arch Window,2,Ignore,11,5,20,3,3,15,0.7555555555555555,0.5575757575757576,0.5114545822143555
Pointed Arch Window,2,Oracle,11,8,20,3,3,15,0.7333333333333333,0.55,0.5115054249763489
Pointed Arch Window,3,PN,11,5,23,3,3,15,0.7777777777777778,0.4797979797979798,0.5017586350440979
Pointed Arch Window,3,Ignore,11,5,20,3,3,15,0.7333333333333334,0.4658119658119658,0.5107319355010986
Pointed Arch Window,3,Oracle,11,8,20,3,3,15,0.6888888888888889,0.40476190476190477,0.5124780535697937
Pointed Arch Window,4,PN,11,5,23,3,3,15,0.8222222222222223,0.44285714285714284,0.4976489841938019
Pointed Arch Window,4,Ignore,11,5,20,3,3,15,0.8444444444444446,0.4666666666666667,0.49942460656166077
Pointed Arch Window,4,Oracle,11,8,20,3,3,15,0.888888888888889,0.5555555555555556,0.5017111897468567
Pointed Arch Window,5,PN,11,5,23,3,3,15,0.8,0.5694444444444444,0.49452948570251465
Pointed Arch Window,5,Ignore,11,5,20,3,3,15,0.8,0.5694444444444444,0.5045191645622253
Pointed Arch Window,5,Oracle,11,8,20,3,3,15,0.8666666666666667,0.6428571428571428,0.5290570259094238
Pointed Arch Window,6,PN,11,5,23,3,3,15,0.9777777777777777,0.9166666666666665,0.5398108959197998
Pointed Arch Window,6,Ignore,11,5,20,3,3,15,1.0,1.0,0.5396433472633362
Pointed Arch Window,6,Oracle,11,8,20,3,3,15,1.0,1.0,0.5408120155334473
Pointed Arch Window,7,PN,11,5,23,3,3,15,0.5333333333333333,0.23333333333333334,0.44351473450660706
Pointed Arch Window,7,Ignore,11,5,20,3,3,15,0.5555555555555556,0.23809523809523808,0.45174458622932434
Pointed Arch Window,7,Oracle,11,8,20,3,3,15,0.6,0.2554945054945055,0.4805487394332886
Pointed Arch Window,8,PN,11,5,23,3,3,15,0.6888888888888889,0.35,0.4956514835357666
Pointed Arch Window,8,Ignore,11,5,20,3,3,15,0.9333333333333333,0.7555555555555555,0.5131804943084717
Pointed Arch Window,8,Oracle,11,8,20,3,3,15,1.0,1.0,0.5496094226837158
Pointed Arch Window,9,PN,11,5,23,3,3,15,0.9111111111111112,0.8095238095238095,0.5268058776855469
Pointed Arch Window,9,Ignore,11,5,20,3,3,15,0.9111111111111112,0.8095238095238095,0.5325363874435425
Pointed Arch Window,9,Oracle,11,8,20,3,3,15,0.9333333333333333,0.8333333333333333,0.5443595051765442
Pointed Arch Window,10,PN,11,5,23,3,3,15,0.7111111111111111,0.6222222222222222,0.4932425022125244
Pointed Arch Window,10,Ignore,11,5,20,3,3,15,0.7111111111111111,0.6222222222222222,0.5006193518638611
Pointed Arch Window,10,Oracle,11,8,20,3,3,15,0.7555555555555555,0.7380952380952381,0.5147491097450256
Pointed Arch Window,11,PN,11,5,23,3,3,15,0.6666666666666666,0.2972582972582972,0.42231521010398865
Pointed Arch Window,11,Ignore,11,5,20,3,3,15,0.6666666666666666,0.2972582972582972,0.4349304139614105
Pointed Arch Window,11,Oracle,11,8,20,3,3,15,0.6888888888888889,0.3528138528138528,0.4703496992588043
Pointed Arch Window,12,PN,11,5,23,3,3,15,0.3111111111111111,0.154985754985755,0.45725366473197937
Pointed Arch Window,12,Ignore,11,5,20,3,3,15,0.37777777777777777,0.17032967032967034,0.47374263405799866
Pointed Arch Window,12,Oracle,11,8,20,3,3,15,0.9555555555555556,0.8666666666666667,0.526183545589447
Pointed Arch Window,13,PN,11,5,23,3,3,15,0.888888888888889,0.6666666666666667,0.52956622838974
Pointed Arch Window,13,Ignore,11,5,20,3,3,15,0.888888888888889,0.6666666666666667,0.5289525389671326
Pointed Arch Window,13,Oracle,11,8,20,3,3,15,0.888888888888889,0.6666666666666667,0.5393784046173096
Pointed Arch Window,14,PN,11,5,23,3,3,15,0.39999999999999997,0.17678571428571427,0.4563230276107788
Pointed Arch Window,14,Ignore,11,5,20,3,3,15,0.39999999999999997,0.17678571428571427,0.4663495123386383
Pointed Arch Window,14,Oracle,11,8,20,3,3,15,0.5111111111111111,0.22916666666666663,0.4690520763397217
Pointed Arch Window,15,PN,11,5,23,3,3,15,0.8,0.6,0.4779036045074463
Pointed Arch Window,15,Ignore,11,5,20,3,3,15,0.8444444444444446,0.625,0.485521525144577
Pointed Arch Window,15,Oracle,11,8,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5115301609039307
Pointed Arch Window,16,PN,11,5,23,3,3,15,0.888888888888889,0.6984126984126984,0.512144148349762
Pointed Arch Window,16,Ignore,11,5,20,3,3,15,0.888888888888889,0.6984126984126984,0.5145357847213745
Pointed Arch Window,16,Oracle,11,8,20,3,3,15,0.888888888888889,0.6984126984126984,0.5092604160308838
Pointed Arch Window,17,PN,11,5,23,3,3,15,0.5777777777777777,0.3106060606060606,0.44614970684051514
Pointed Arch Window,17,Ignore,11,5,20,3,3,15,0.6222222222222222,0.3242424242424242,0.45254603028297424
Pointed Arch Window,17,Oracle,11,8,20,3,3,15,0.6222222222222222,0.3242424242424242,0.4558885395526886
Pointed Arch Window,18,PN,11,5,23,3,3,15,0.8222222222222223,0.44285714285714284,0.4811718165874481
Pointed Arch Window,18,Ignore,11,5,20,3,3,15,0.8444444444444446,0.6095238095238096,0.4873683750629425
Pointed Arch Window,18,Oracle,11,8,20,3,3,15,0.8444444444444446,0.625,0.49452367424964905
Pointed Arch Window,19,PN,11,5,23,3,3,15,0.888888888888889,0.6666666666666667,0.5073805451393127
Pointed Arch Window,19,Ignore,11,5,20,3,3,15,0.9333333333333333,0.8333333333333333,0.514528214931488
Pointed Arch Window,19,Oracle,11,8,20,3,3,15,0.9111111111111112,0.8095238095238095,0.52507084608078
Pointed Arch Window,20,PN,11,5,23,3,3,15,0.7555555555555555,0.4242424242424242,0.4831594228744507
Pointed Arch Window,20,Ignore,11,5,20,3,3,15,0.711111111111111,0.3686868686868687,0.4859875738620758
Pointed Arch Window,20,Oracle,11,8,20,3,3,15,0.711111111111111,0.3222222222222222,0.48181965947151184
Pointed Arch Window,21,PN,11,5,23,3,3,15,0.8222222222222223,0.41111111111111115,0.5063042044639587
Pointed Arch Window,21,Ignore,11,5,20,3,3,15,0.8222222222222223,0.41111111111111115,0.512878954410553
Pointed Arch Window,21,Oracle,11,8,20,3,3,15,0.8222222222222223,0.4206349206349207,0.5231943130493164
Pointed Arch Window,22,PN,11,5,23,3,3,15,0.8,0.75,0.5019093155860901
Pointed Arch Window,22,Ignore,11,5,20,3,3,15,0.8222222222222222,0.7575757575757576,0.5110223293304443
Pointed Arch Window,22,Oracle,11,8,20,3,3,15,0.7555555555555555,0.5833333333333333,0.5120566487312317
Pointed Arch Window,23,PN,11,5,23,3,3,15,0.6888888888888889,0.5075757575757576,0.5219199061393738
Pointed Arch Window,23,Ignore,11,5,20,3,3,15,0.6888888888888889,0.5075757575757576,0.5337064266204834
Pointed Arch Window,23,Oracle,11,8,20,3,3,15,0.7555555555555555,0.5444444444444444,0.5471265912055969
Pointed Arch Window,24,PN,11,5,23,3,3,15,0.8666666666666667,0.6333333333333333,0.507615327835083
Pointed Arch Window,24,Ignore,11,5,20,3,3,15,0.888888888888889,0.6666666666666667,0.5075395703315735
Pointed Arch Window,24,Oracle,11,8,20,3,3,15,0.888888888888889,0.5333333333333333,0.5167447924613953
Pointed Arch Window,25,PN,11,5,23,3,3,15,0.9111111111111111,0.7,0.5000659227371216
Pointed Arch Window,25,Ignore,11,5,20,3,3,15,0.9111111111111111,0.7,0.507768452167511
Pointed Arch Window,25,Oracle,11,8,20,3,3,15,0.9111111111111111,0.5888888888888889,0.5253944993019104
Pointed Arch Window,26,PN,11,5,23,3,3,15,1.0,1.0,0.5382339358329773
Pointed Arch Window,26,Ignore,11,5,20,3,3,15,1.0,1.0,0.5428292155265808
Pointed Arch Window,26,Oracle,11,8,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5445155501365662
Pointed Arch Window,27,PN,11,5,23,3,3,15,1.0,1.0,0.5266886949539185
Pointed Arch Window,27,Ignore,11,5,20,3,3,15,1.0,1.0,0.5329573750495911
Pointed Arch Window,27,Oracle,11,8,20,3,3,15,1.0,1.0,0.5341217517852783
Pointed Arch Window,28,PN,11,5,23,3,3,15,0.6888888888888889,0.3528138528138528,0.48809757828712463
Pointed Arch Window,28,Ignore,11,5,20,3,3,15,0.6666666666666666,0.34090909090909094,0.49564626812934875
Pointed Arch Window,28,Oracle,11,8,20,3,3,15,0.6666666666666666,0.34090909090909094,0.48918065428733826
Pointed Arch Window,29,PN,11,5,23,3,3,15,0.9333333333333333,0.8333333333333333,0.5244801640510559
Pointed Arch Window,29,Ignore,11,5,20,3,3,15,0.9111111111111112,0.8095238095238095,0.5274715423583984
Pointed Arch Window,29,Oracle,11,8,20,3,3,15,0.888888888888889,0.7916666666666666,0.5309928059577942
Pointed Arch Window,30,PN,11,5,23,3,3,15,0.6222222222222222,0.34444444444444444,0.4779073894023895
Pointed Arch Window,30,Ignore,11,5,20,3,3,15,0.8,0.75,0.48740577697753906
Pointed Arch Window,30,Oracle,11,8,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5080451369285583
Pointed Arch Window,31,PN,11,5,23,3,3,15,0.6222222222222222,0.27136752136752135,0.47656360268592834
Pointed Arch Window,31,Ignore,11,5,20,3,3,15,0.6,0.2547008547008547,0.4825954735279083
Pointed Arch Window,31,Oracle,11,8,20,3,3,15,0.5777777777777778,0.23882783882783884,0.49239370226860046
Pointed Arch Window,32,PN,11,5,23,3,3,15,0.7333333333333333,0.5353535353535354,0.49727603793144226
Pointed Arch Window,32,Ignore,11,5,20,3,3,15,0.8222222222222222,0.6111111111111112,0.5064228177070618
Pointed Arch Window,32,Oracle,11,8,20,3,3,15,0.8666666666666667,0.6805555555555556,0.5209246873855591
Pointed Arch Window,33,PN,11,5,23,3,3,15,0.8666666666666667,0.6428571428571428,0.5121099352836609
Pointed Arch Window,33,Ignore,11,5,20,3,3,15,0.8666666666666667,0.6428571428571428,0.5181260704994202
Pointed Arch Window,33,Oracle,11,8,20,3,3,15,0.9555555555555556,0.8055555555555556,0.5248625874519348
Pointed Arch Window,34,PN,11,5,23,3,3,15,0.6444444444444445,0.5111111111111111,0.49150100350379944
Pointed Arch Window,34,Ignore,11,5,20,3,3,15,0.6444444444444445,0.5111111111111111,0.4984070956707001
Pointed Arch Window,34,Oracle,11,8,20,3,3,15,0.6000000000000001,0.49107142857142855,0.4994473159313202
Pointed Arch Window,35,PN,11,5,23,3,3,15,0.711111111111111,0.3833333333333333,0.4478560984134674
Pointed Arch Window,35,Ignore,11,5,20,3,3,15,0.6888888888888889,0.3769230769230769,0.4537065029144287
Pointed Arch Window,35,Oracle,11,8,20,3,3,15,0.6444444444444444,0.3492063492063492,0.4658946692943573
Pointed Arch Window,36,PN,11,5,23,3,3,15,0.9777777777777777,0.9166666666666665,0.5302231311798096
Pointed Arch Window,36,Ignore,11,5,20,3,3,15,0.9777777777777777,0.9166666666666665,0.537689208984375
Pointed Arch Window,36,Oracle,11,8,20,3,3,15,0.9555555555555556,0.8666666666666667,0.552090585231781
Pointed Arch Window,37,PN,11,5,23,3,3,15,0.7333333333333333,0.55,0.519238293170929
Pointed Arch Window,37,Ignore,11,5,20,3,3,15,0.711111111111111,0.5435897435897437,0.5238471627235413
Pointed Arch Window,37,Oracle,11,8,20,3,3,15,0.7333333333333334,0.5769230769230769,0.526253879070282
Pointed Arch Window,38,PN,11,5,23,3,3,15,0.8222222222222222,0.6555555555555554,0.5093418955802917
Pointed Arch Window,38,Ignore,11,5,20,3,3,15,0.7333333333333334,0.626984126984127,0.5113958716392517
Pointed Arch Window,38,Oracle,11,8,20,3,3,15,0.6666666666666666,0.5158730158730158,0.51010662317276
Pointed Arch Window,39,PN,11,5,23,3,3,15,0.7777777777777778,0.5909090909090908,0.4846971333026886
Pointed Arch Window,39,Ignore,11,5,20,3,3,15,0.7777777777777778,0.5909090909090908,0.4925945997238159
Pointed Arch Window,39,Oracle,11,8,20,3,3,15,0.8,0.75,0.5112870335578918
Pointed Arch Window,40,PN,11,5,23,3,3,15,1.0,1.0,0.5263805985450745
Pointed Arch Window,40,Ignore,11,5,20,3,3,15,1.0,1.0,0.5299992561340332
Pointed Arch Window,40,Oracle,11,8,20,3,3,15,0.9555555555555556,0.8666666666666667,0.5394821763038635
Pointed Arch Window,41,PN,11,5,23,3,3,15,0.7777777777777777,0.6388888888888888,0.5025003552436829
Pointed Arch Window,41,Ignore,11,5,20,3,3,15,0.7333333333333334,0.3686868686868687,0.5047774314880371
Pointed Arch Window,41,Oracle,11,8,20,3,3,15,0.6666666666666666,0.30000000000000004,0.49300631880760193
Pointed Arch Window,42,PN,11,5,23,3,3,15,0.9555555555555556,0.8055555555555556,0.5222834348678589
Pointed Arch Window,42,Ignore,11,5,20,3,3,15,0.9555555555555556,0.8055555555555556,0.5330423712730408
Pointed Arch Window,42,Oracle,11,8,20,3,3,15,1.0,1.0,0.5451932549476624
Pointed Arch Window,43,PN,11,5,23,3,3,15,0.888888888888889,0.6984126984126984,0.5205616354942322
Pointed Arch Window,43,Ignore,11,5,20,3,3,15,0.9111111111111112,0.8095238095238095,0.5301819443702698
Pointed Arch Window,43,Oracle,11,8,20,3,3,15,0.9111111111111112,0.8095238095238095,0.5454339385032654
Pointed Arch Window,44,PN,11,5,23,3,3,15,0.7777777777777777,0.6388888888888888,0.48963436484336853
Pointed Arch Window,44,Ignore,11,5,20,3,3,15,0.7777777777777777,0.6388888888888888,0.496091365814209
Pointed Arch Window,44,Oracle,11,8,20,3,3,15,0.8222222222222222,0.7575757575757576,0.515269935131073
Pointed Arch Window,45,PN,11,5,23,3,3,15,0.8222222222222222,0.7575757575757576,0.520429790019989
Pointed Arch Window,45,Ignore,11,5,20,3,3,15,0.8444444444444444,0.7666666666666666,0.5307350754737854
Pointed Arch Window,45,Oracle,11,8,20,3,3,15,0.9777777777777777,0.9166666666666665,0.5484635829925537
Pointed Arch Window,46,PN,11,5,23,3,3,15,0.7333333333333334,0.3686868686868687,0.4882645606994629
Pointed Arch Window,46,Ignore,11,5,20,3,3,15,0.7333333333333334,0.3686868686868687,0.4971133768558502
Pointed Arch Window,46,Oracle,11,8,20,3,3,15,0.8444444444444446,0.5138888888888888,0.5040132403373718
Pointed Arch Window,47,PN,11,5,23,3,3,15,0.6444444444444444,0.5,0.4554336965084076
Pointed Arch Window,47,Ignore,11,5,20,3,3,15,0.6222222222222222,0.4880952380952381,0.4609135687351227
Pointed Arch Window,47,Oracle,11,8,20,3,3,15,0.6888888888888889,0.5075757575757576,0.479049950838089
Pointed Arch Window,48,PN,11,5,23,3,3,15,0.9555555555555556,0.8666666666666667,0.531756579875946
Pointed Arch Window,48,Ignore,11,5,20,3,3,15,0.9333333333333333,0.7555555555555555,0.5358185768127441
Pointed Arch Window,48,Oracle,11,8,20,3,3,15,0.9555555555555556,0.8055555555555556,0.5468351244926453
Pointed Arch Window,49,PN,11,5,23,3,3,15,0.9555555555555556,0.8666666666666667,0.5388064384460449
Pointed Arch Window,49,Ignore,11,5,20,3,3,15,0.9555555555555556,0.8666666666666667,0.541315495967865
Pointed Arch Window,49,Oracle,11,8,20,3,3,15,0.9555555555555556,0.8666666666666667,0.5450384020805359
Pointed Arch Window,50,PN,11,5,23,3,3,15,0.6888888888888889,0.5119047619047619,0.4792802631855011
Pointed Arch Window,50,Ignore,11,5,20,3,3,15,0.7111111111111111,0.5194805194805194,0.48561158776283264
Pointed Arch Window,50,Oracle,11,8,20,3,3,15,0.7555555555555555,0.5575757575757576,0.5028530359268188
Pointed Arch Window,51,PN,11,5,23,3,3,15,0.9555555555555556,0.8055555555555556,0.5126678943634033
Pointed Arch Window,51,Ignore,11,5,20,3,3,15,0.9555555555555556,0.8666666666666667,0.5187240242958069
Pointed Arch Window,51,Oracle,11,8,20,3,3,15,0.9111111111111112,0.8095238095238095,0.5212544798851013
Pointed Arch Window,52,PN,11,5,23,3,3,15,0.888888888888889,0.7916666666666666,0.5348803400993347
Pointed Arch Window,52,Ignore,11,5,20,3,3,15,0.8,0.5777777777777777,0.5408656001091003
Pointed Arch Window,52,Oracle,11,8,20,3,3,15,0.7555555555555555,0.5444444444444444,0.5572716593742371
Pointed Arch Window,53,PN,11,5,23,3,3,15,0.8222222222222223,0.41111111111111115,0.5273182988166809
Pointed Arch Window,53,Ignore,11,5,20,3,3,15,0.8444444444444446,0.4666666666666667,0.5412554740905762
Pointed Arch Window,53,Oracle,11,8,20,3,3,15,0.9111111111111111,0.5888888888888889,0.5647047162055969
Pointed Arch Window,54,PN,11,5,23,3,3,15,0.5555555555555555,0.47549019607843135,0.49313321709632874
Pointed Arch Window,54,Ignore,11,5,20,3,3,15,0.6,0.5032679738562091,0.5062345862388611
Pointed Arch Window,54,Oracle,11,8,20,3,3,15,0.6444444444444445,0.5291666666666667,0.5263574719429016
Pointed Arch Window,55,PN,11,5,23,3,3,15,0.8666666666666667,0.6333333333333333,0.5956754684448242
Pointed Arch Window,55,Ignore,11,5,20,3,3,15,0.8666666666666667,0.6333333333333333,0.601935625076294
Pointed Arch Window,55,Oracle,11,8,20,3,3,15,0.9111111111111112,0.7222222222222222,0.6170429587364197
Pointed Arch Window,56,PN,11,5,23,3,3,15,0.5111111111111111,0.4564393939393939,0.4702634811401367
Pointed Arch Window,56,Ignore,11,5,20,3,3,15,0.5111111111111111,0.4564393939393939,0.47947728633880615
Pointed Arch Window,56,Oracle,11,8,20,3,3,15,0.5777777777777777,0.47916666666666663,0.4872957468032837
Pointed Arch Window,57,PN,11,5,23,3,3,15,0.9555555555555556,0.8666666666666667,0.5352461338043213
Pointed Arch Window,57,Ignore,11,5,20,3,3,15,0.9555555555555556,0.8666666666666667,0.546469509601593
Pointed Arch Window,57,Oracle,11,8,20,3,3,15,0.9555555555555556,0.8055555555555556,0.5665236115455627
Pointed Arch Window,58,PN,11,5,23,3,3,15,0.5777777777777778,0.3366013071895425,0.48504772782325745
Pointed Arch Window,58,Ignore,11,5,20,3,3,15,0.6222222222222222,0.5254901960784314,0.49467262625694275
Pointed Arch Window,58,Oracle,11,8,20,3,3,15,0.6888888888888889,0.6180555555555556,0.513569176197052
Pointed Arch Window,59,PN,11,5,23,3,3,15,0.8222222222222222,0.7575757575757576,0.5102718472480774
Pointed Arch Window,59,Ignore,11,5,20,3,3,15,0.8,0.75,0.521895170211792
Pointed Arch Window,59,Oracle,11,8,20,3,3,15,0.8,0.75,0.5311459898948669
Pointed Arch Window,60,PN,11,5,23,3,3,15,0.7777777777777777,0.6388888888888888,0.479556679725647
Pointed Arch Window,60,Ignore,11,5,20,3,3,15,0.8,0.75,0.4877900779247284
Pointed Arch Window,60,Oracle,11,8,20,3,3,15,0.8666666666666667,0.7777777777777777,0.5082756876945496
Pointed Arch Window,61,PN,11,5,23,3,3,15,0.7555555555555555,0.7380952380952381,0.504892110824585
Pointed Arch Window,61,Ignore,11,5,20,3,3,15,0.7555555555555555,0.7380952380952381,0.513171374797821
Pointed Arch Window,61,Oracle,11,8,20,3,3,15,0.7777777777777778,0.4797979797979798,0.5269923806190491
Pointed Arch Window,62,PN,11,5,23,3,3,15,0.7333333333333334,0.5285714285714286,0.5110828280448914
Pointed Arch Window,62,Ignore,11,5,20,3,3,15,0.8444444444444444,0.6666666666666666,0.5198983550071716
Pointed Arch Window,62,Oracle,11,8,20,3,3,15,0.8,0.75,0.5318934321403503
Pointed Arch Window,63,PN,11,5,23,3,3,15,0.7111111111111111,0.6222222222222222,0.521083414554596
Pointed Arch Window,63,Ignore,11,5,20,3,3,15,0.7111111111111111,0.6222222222222222,0.5291315317153931
Pointed Arch Window,63,Oracle,11,8,20,3,3,15,0.8222222222222222,0.6555555555555554,0.5443323254585266
Pointed Arch Window,64,PN,11,5,23,3,3,15,0.9111111111111112,0.8095238095238095,0.5068303942680359
Pointed Arch Window,64,Ignore,11,5,20,3,3,15,0.9111111111111112,0.7222222222222222,0.5126897096633911
Pointed Arch Window,64,Oracle,11,8,20,3,3,15,0.9555555555555556,0.8055555555555556,0.5330870747566223
Pointed Arch Window,65,PN,11,5,23,3,3,15,0.7333333333333334,0.5769230769230769,0.5026912689208984
Pointed Arch Window,65,Ignore,11,5,20,3,3,15,0.8,0.75,0.5101190209388733
Pointed Arch Window,65,Oracle,11,8,20,3,3,15,0.7777777777777778,0.7435897435897436,0.5293896794319153
Pointed Arch Window,66,PN,11,5,23,3,3,15,0.8666666666666667,0.6805555555555556,0.5147505402565002
Pointed Arch Window,66,Ignore,11,5,20,3,3,15,0.8666666666666667,0.6805555555555556,0.5237805247306824
Pointed Arch Window,66,Oracle,11,8,20,3,3,15,0.888888888888889,0.6984126984126984,0.539008378982544
Pointed Arch Window,67,PN,11,5,23,3,3,15,0.9333333333333333,0.8333333333333333,0.5397655367851257
Pointed Arch Window,67,Ignore,11,5,20,3,3,15,0.9333333333333333,0.8333333333333333,0.5505063533782959
Pointed Arch Window,67,Oracle,11,8,20,3,3,15,0.9555555555555556,0.8666666666666667,0.5614752769470215
Pointed Arch Window,68,PN,11,5,23,3,3,15,0.6444444444444445,0.33882783882783885,0.4956430196762085
Pointed Arch Window,68,Ignore,11,5,20,3,3,15,0.7777777777777778,0.4111111111111111,0.5019440054893494
Pointed Arch Window,68,Oracle,11,8,20,3,3,15,0.8666666666666667,0.6805555555555556,0.5044949650764465
Pointed Arch Window,69,PN,11,5,23,3,3,15,0.7777777777777778,0.7435897435897436,0.5136740803718567
Pointed Arch Window,69,Ignore,11,5,20,3,3,15,0.8,0.75,0.5181462168693542
Pointed Arch Window,69,Oracle,11,8,20,3,3,15,0.888888888888889,0.7916666666666666,0.527056872844696
Pointed Arch Window,70,PN,11,5,23,3,3,15,0.8222222222222223,0.44285714285714284,0.48847687244415283
